child,parent
ENO1,R-HSA-9824439
EPCAM,R-HSA-9824439
EPS15,R-HSA-9824439
FN1,R-HSA-9824439
FURIN,R-HSA-9824439
GBP1,R-HSA-9824439
GBP2,R-HSA-9824439
GBP3,R-HSA-9824439
GBP4,R-HSA-9824439
GBP6,R-HSA-9824439
GRB2,R-HSA-9824439
GSK3A,R-HSA-9824439
GUCY2C,R-HSA-9824439
HA-33,R-HSA-9824439
HBA1,R-HSA-9824439
HBB,R-HSA-9824439
HBEGF,R-HSA-9824439
HGS,R-HSA-9824439
HSP90AA1,R-HSA-9824439
HSP90AB1,R-HSA-9824439
KPC-2,R-HSA-9824439
KPNA1,R-HSA-9824439
KPNB1,R-HSA-9824439
LAMA1,R-HSA-9824439
LAMA2,R-HSA-9824439
LAMA3,R-HSA-9824439
LAMA4,R-HSA-9824439
LAMA5,R-HSA-9824439
LAMB1,R-HSA-9824439
LAMB2,R-HSA-9824439
LAMB3,R-HSA-9824439
LAMC1,R-HSA-9824439
LAMC2,R-HSA-9824439
LAMC3,R-HSA-9824439
LTF,R-HSA-9824439
MAP2K1,R-HSA-9824439
MAP2K2,R-HSA-9824439
MAP2K3,R-HSA-9824439
MAP2K4,R-HSA-9824439
MAP2K6,R-HSA-9824439
MAP2K7,R-HSA-9824439
MAPK1,R-HSA-9824439
MAPK3,R-HSA-9824439
MET,R-HSA-9824439
MRC1,R-HSA-9824439
MT2748,R-HSA-9824439
NHERF4,R-HSA-9824439
NOS2,R-HSA-9824439
PDCD6IP,R-HSA-9824439
PGK1,R-HSA-9824439
PPE2,R-HSA-9824439
RAB5A,R-HSA-9824439
RAB7A,R-HSA-9824439
RNF213,R-HSA-9824439
RPS27A,R-HSA-9824439
Rv1410c,R-HSA-9824439
Rv2895c,R-HSA-9824439
Rv3364c,R-HSA-9824439
Rv3654c,R-HSA-9824439
Rv3655c,R-HSA-9824439
SFPQ,R-HSA-9824439
SH3GL1,R-HSA-9824439
SH3GL2,R-HSA-9824439
SH3GL3,R-HSA-9824439
SH3KBP1,R-HSA-9824439
SNAP25,R-HSA-9824439
SRC,R-HSA-9824439
STAM,R-HSA-9824439
STAM2,R-HSA-9824439
STX1A,R-HSA-9824439
STX1B,R-HSA-9824439
SV2A,R-HSA-9824439
SV2B,R-HSA-9824439
SV2C,R-HSA-9824439
SYT1,R-HSA-9824439
SYT2,R-HSA-9824439
TLR2,R-HSA-9824439
TRIM27,R-HSA-9824439
TXNRD1,R-HSA-9824439
UBA52,R-HSA-9824439
UBB,R-HSA-9824439
UBC,R-HSA-9824439
UBE2D2,R-HSA-9824439
UPK1A,R-HSA-9824439
UTI89_C2180,R-HSA-9824439
VAMP1,R-HSA-9824439
VAMP2,R-HSA-9824439
VPS33B,R-HSA-9824439
acrA,R-HSA-9824439
acrB,R-HSA-9824439
acrD,R-HSA-9824439
adhE2,R-HSA-9824439
ahpC,R-HSA-9824439
ahpD,R-HSA-9824439
ahpE,R-HSA-9824439
aldR,R-HSA-9824439
armA,R-HSA-9824439
bamA,R-HSA-9824439
bamB,R-HSA-9824439
bamC,R-HSA-9824439
bamD,R-HSA-9824439
bamE,R-HSA-9824439
bcsA,R-HSA-9824439
bcsB,R-HSA-9824439
bcsC,R-HSA-9824439
bcsE,R-HSA-9824439
bcsG,R-HSA-9824439
bcsQ,R-HSA-9824439
bfr,R-HSA-9824439
bfrB,R-HSA-9824439
bla,R-HSA-9824439
blaSHV-12,R-HSA-9824439
botA,R-HSA-9824439
botB,R-HSA-9824439
botD,R-HSA-9824439
botE,R-HSA-9824439
botF,R-HSA-9824439
botG,R-HSA-9824439
chuA,R-HSA-9824439
cpnT,R-HSA-9824439
csgA,R-HSA-9824439
cya,R-HSA-9824439
degP,R-HSA-9824439
dlaT,R-HSA-9824439
dppA,R-HSA-9824439
dppB,R-HSA-9824439
dppC,R-HSA-9824439
dppD,R-HSA-9824439
dppF,R-HSA-9824439
draE,R-HSA-9824439
dsbA,R-HSA-9824439
efeB,R-HSA-9824439
efeO,R-HSA-9824439
efeU,R-HSA-9824439
eis,R-HSA-9824439
eltA,R-HSA-9824439
eltB,R-HSA-9824439
emrE,R-HSA-9824439
entS,R-HSA-9824439
espC,R-HSA-9824439
esxA,R-HSA-9824439
esxG,R-HSA-9824439
esxH,R-HSA-9824439
exbB,R-HSA-9824439
exbD,R-HSA-9824439
fecA,R-HSA-9824439
fecB,R-HSA-9824439
fecC,R-HSA-9824439
fecD,R-HSA-9824439
fecE,R-HSA-9824439
feoA,R-HSA-9824439
feoB,R-HSA-9824439
fepA,R-HSA-9824439
fepB,R-HSA-9824439
fepC,R-HSA-9824439
fepD,R-HSA-9824439
fepG,R-HSA-9824439
fes,R-HSA-9824439
fgd1,R-HSA-9824439
fhuB,R-HSA-9824439
fhuC,R-HSA-9824439
fhuD,R-HSA-9824439
fimH,R-HSA-9824439
fkpA,R-HSA-9824439
fyuA,R-HSA-9824439
gdx,R-HSA-9824439
ggtA,R-HSA-9824439
glbN,R-HSA-9824439
gspC2,R-HSA-9824439
gspD2,R-HSA-9824439
gspS2,R-HSA-9824439
gyrA,R-HSA-9824439
gyrB,R-HSA-9824439
ha17,R-HSA-9824439
ha70,R-HSA-9824439
hbp,R-HSA-9824439
hlyA,R-HSA-9824439
hlyB,R-HSA-9824439
hlyD,R-HSA-9824439
hlyE,R-HSA-9824439
inlA,R-HSA-9824439
inlB,R-HSA-9824439
ipaH9.8,R-HSA-9824439
irtA,R-HSA-9824439
irtB,R-HSA-9824439
iutA,R-HSA-9824439
katG,R-HSA-9824439
lef,R-HSA-9824439
lepB,R-HSA-9824439
lpdC,R-HSA-9824439
lprG,R-HSA-9824439
lprM,R-HSA-9824439
macA,R-HSA-9824439
macB,R-HSA-9824439
mdfA,R-HSA-9824439
mdtA,R-HSA-9824439
mdtB,R-HSA-9824439
mdtC,R-HSA-9824439
mdtE,R-HSA-9824439
mdtF,R-HSA-9824439
mppA,R-HSA-9824439
mrcB,R-HSA-9824439
mrkD,R-HSA-9824439
msrA,R-HSA-9824439
ndkA,R-HSA-9824439
nleF,R-HSA-9824439
ntnha,R-HSA-9824439
oppA,R-HSA-9824439
oppB,R-HSA-9824439
oppC,R-HSA-9824439
oppD,R-HSA-9824439
oqxA,R-HSA-9824439
ospC3,R-HSA-9824439
pagA,R-HSA-9824439
papGI,R-HSA-9824439
pef,R-HSA-9824439
pstS1,R-HSA-9824439
ptpA,R-HSA-9824439
qnr,R-HSA-9824439
rmtB,R-HSA-9824439
rmtC,R-HSA-9824439
rmtD,R-HSA-9824439
rmtF,R-HSA-9824439
rmtG,R-HSA-9824439
rmtH,R-HSA-9824439
rpoA,R-HSA-9824439
rpoB,R-HSA-9824439
rpoC,R-HSA-9824439
rpoZ,R-HSA-9824439
rrsA,R-HSA-9824439
sapM,R-HSA-9824439
secA,R-HSA-9824439
secA1,R-HSA-9824439
secA2,R-HSA-9824439
secD,R-HSA-9824439
secE,R-HSA-9824439
secF,R-HSA-9824439
secG,R-HSA-9824439
secY,R-HSA-9824439
sfaS,R-HSA-9824439
skp,R-HSA-9824439
sodB,R-HSA-9824439
sodC,R-HSA-9824439
sta1,R-HSA-9824439
sta2,R-HSA-9824439
sta3,R-HSA-9824439
surA,R-HSA-9824439
tetA,R-HSA-9824439
tetB,R-HSA-9824439
tetX,R-HSA-9824439
tolC,R-HSA-9824439
tonB,R-HSA-9824439
tpx,R-HSA-9824439
trx-2,R-HSA-9824439
trxA,R-HSA-9824439
trxB,R-HSA-9824439
ybtP,R-HSA-9824439
yhjR,R-HSA-9824439
yqjH,R-HSA-9824439
yqjI,R-HSA-9824439
znuA,R-HSA-9824439
znuB,R-HSA-9824439
znuC,R-HSA-9824439
ACD,R-HSA-73884
ADPRS,R-HSA-73884
APEX1,R-HSA-73884
FEN1,R-HSA-73884
H2AB1,R-HSA-73884
H2AC14,R-HSA-73884
H2AC18,R-HSA-73884
H2AC20,R-HSA-73884
H2AC4,R-HSA-73884
H2AC6,R-HSA-73884
H2AC7,R-HSA-73884
H2AJ,R-HSA-73884
H2AX,R-HSA-73884
H2AZ2,R-HSA-73884
H2BC1,R-HSA-73884
H2BC11,R-HSA-73884
H2BC12,R-HSA-73884
H2BC12L,R-HSA-73884
H2BC13,R-HSA-73884
H2BC14,R-HSA-73884
H2BC15,R-HSA-73884
H2BC17,R-HSA-73884
H2BC21,R-HSA-73884
H2BC26,R-HSA-73884
H2BC3,R-HSA-73884
H2BC4,R-HSA-73884
H2BC5,R-HSA-73884
H2BC9,R-HSA-73884
H3-4,R-HSA-73884
H4C1,R-HSA-73884
LIG1,R-HSA-73884
LIG3,R-HSA-73884
MBD4,R-HSA-73884
MPG,R-HSA-73884
MUTYH,R-HSA-73884
NEIL1,R-HSA-73884
NEIL2,R-HSA-73884
NEIL3,R-HSA-73884
NTHL1,R-HSA-73884
OGG1,R-HSA-73884
PARG,R-HSA-73884
PARP1,R-HSA-73884
PARP2,R-HSA-73884
PCNA,R-HSA-73884
PNKP,R-HSA-73884
POLB,R-HSA-73884
POLD1,R-HSA-73884
POLD2,R-HSA-73884
POLD3,R-HSA-73884
POLD4,R-HSA-73884
POLE,R-HSA-73884
POLE2,R-HSA-73884
POLE3,R-HSA-73884
POLE4,R-HSA-73884
POT1,R-HSA-73884
RFC1,R-HSA-73884
RFC2,R-HSA-73884
RFC3,R-HSA-73884
RFC4,R-HSA-73884
RFC5,R-HSA-73884
RPA1,R-HSA-73884
RPA2,R-HSA-73884
RPA3,R-HSA-73884
SMUG1,R-HSA-73884
TDG,R-HSA-73884
TERF1,R-HSA-73884
TERF2,R-HSA-73884
TERF2IP,R-HSA-73884
TINF2,R-HSA-73884
UNG,R-HSA-73884
XRCC1,R-HSA-73884
ACD,R-HSA-73929
H2AB1,R-HSA-73929
H2AC14,R-HSA-73929
H2AC18,R-HSA-73929
H2AC20,R-HSA-73929
H2AC4,R-HSA-73929
H2AC6,R-HSA-73929
H2AC7,R-HSA-73929
H2AJ,R-HSA-73929
H2AX,R-HSA-73929
H2AZ2,R-HSA-73929
H2BC1,R-HSA-73929
H2BC11,R-HSA-73929
H2BC12,R-HSA-73929
H2BC12L,R-HSA-73929
H2BC13,R-HSA-73929
H2BC14,R-HSA-73929
H2BC15,R-HSA-73929
H2BC17,R-HSA-73929
H2BC21,R-HSA-73929
H2BC26,R-HSA-73929
H2BC3,R-HSA-73929
H2BC4,R-HSA-73929
H2BC5,R-HSA-73929
H2BC9,R-HSA-73929
H3-4,R-HSA-73929
H4C1,R-HSA-73929
MBD4,R-HSA-73929
MPG,R-HSA-73929
MUTYH,R-HSA-73929
NEIL1,R-HSA-73929
NEIL2,R-HSA-73929
NEIL3,R-HSA-73929
NTHL1,R-HSA-73929
OGG1,R-HSA-73929
POT1,R-HSA-73929
SMUG1,R-HSA-73929
TDG,R-HSA-73929
TERF1,R-HSA-73929
TERF2,R-HSA-73929
TERF2IP,R-HSA-73929
TINF2,R-HSA-73929
UNG,R-HSA-73929
ATP1B1,R-HSA-210991
ATP1B2,R-HSA-210991
ATP1B3,R-HSA-210991
BSG,R-HSA-210991
CAV1,R-HSA-210991
ITGA3,R-HSA-210991
ITGA6,R-HSA-210991
ITGB1,R-HSA-210991
L1CAM,R-HSA-210991
MAG,R-HSA-210991
MMP1,R-HSA-210991
PPIA,R-HSA-210991
PPIL2,R-HSA-210991
SLC16A1,R-HSA-210991
SLC16A3,R-HSA-210991
SLC16A8,R-HSA-210991
SLC3A2,R-HSA-210991
SLC7A10,R-HSA-210991
SLC7A11,R-HSA-210991
SLC7A5,R-HSA-210991
SLC7A6,R-HSA-210991
SLC7A7,R-HSA-210991
SLC7A8,R-HSA-210991
SLC7A9,R-HSA-210991
SPN,R-HSA-210991
CCR2,R-HSA-1461957
CCR6,R-HSA-1461957
DEFB1,R-HSA-1461957
DEFB103A,R-HSA-1461957
DEFB104A,R-HSA-1461957
DEFB105A,R-HSA-1461957
DEFB106A,R-HSA-1461957
DEFB107A,R-HSA-1461957
DEFB108A,R-HSA-1461957
DEFB108B,R-HSA-1461957
DEFB109B,R-HSA-1461957
DEFB110,R-HSA-1461957
DEFB112,R-HSA-1461957
DEFB113,R-HSA-1461957
DEFB114,R-HSA-1461957
DEFB115,R-HSA-1461957
DEFB116,R-HSA-1461957
DEFB117,R-HSA-1461957
DEFB118,R-HSA-1461957
DEFB119,R-HSA-1461957
DEFB121,R-HSA-1461957
DEFB123,R-HSA-1461957
DEFB124,R-HSA-1461957
DEFB125,R-HSA-1461957
DEFB126,R-HSA-1461957
DEFB127,R-HSA-1461957
DEFB128,R-HSA-1461957
DEFB129,R-HSA-1461957
DEFB130A,R-HSA-1461957
DEFB130B,R-HSA-1461957
DEFB131A,R-HSA-1461957
DEFB132,R-HSA-1461957
DEFB133,R-HSA-1461957
DEFB134,R-HSA-1461957
DEFB135,R-HSA-1461957
DEFB136,R-HSA-1461957
DEFB4A,R-HSA-1461957
TLR1,R-HSA-1461957
TLR2,R-HSA-1461957
ACADS,R-HSA-77352
ACSM3,R-HSA-77352
ACSM6,R-HSA-77352
ECHS1,R-HSA-77352
HADH,R-HSA-77352
ACADM,R-HSA-77346
ECHS1,R-HSA-77346
HADH,R-HSA-77346
HADHA,R-HSA-77346
HADHB,R-HSA-77346
MECR,R-HSA-77346
ACADS,R-HSA-77350
ECHS1,R-HSA-77350
HADH,R-HSA-77350
HADHA,R-HSA-77350
HADHB,R-HSA-77350
ACADL,R-HSA-77310
ECHS1,R-HSA-77310
HADH,R-HSA-77310
HADHA,R-HSA-77310
HADHB,R-HSA-77310
ACADL,R-HSA-77285
HADHA,R-HSA-77285
HADHB,R-HSA-77285
ACADM,R-HSA-77348
ECHS1,R-HSA-77348
HADH,R-HSA-77348
HADHA,R-HSA-77348
HADHB,R-HSA-77348
ACADVL,R-HSA-77305
HADHA,R-HSA-77305
HADHB,R-HSA-77305
ADRM1,R-HSA-3858494
AGO1,R-HSA-3858494
AGO2,R-HSA-3858494
AGO3,R-HSA-3858494
AGO4,R-HSA-3858494
AP2A1,R-HSA-3858494
AP2A2,R-HSA-3858494
AP2B1,R-HSA-3858494
AP2M1,R-HSA-3858494
AP2S1,R-HSA-3858494
ARRB2,R-HSA-3858494
AXIN2,R-HSA-3858494
CALM1,R-HSA-3858494
CAMK2A,R-HSA-3858494
CLTA,R-HSA-3858494
CLTB,R-HSA-3858494
CLTC,R-HSA-3858494
CTNNB1,R-HSA-3858494
DAAM1,R-HSA-3858494
DVL1,R-HSA-3858494
DVL2,R-HSA-3858494
DVL3,R-HSA-3858494
FZD1,R-HSA-3858494
FZD2,R-HSA-3858494
FZD3,R-HSA-3858494
FZD4,R-HSA-3858494
FZD5,R-HSA-3858494
FZD6,R-HSA-3858494
FZD7,R-HSA-3858494
FZD8,R-HSA-3858494
GNAO1,R-HSA-3858494
GNAT2,R-HSA-3858494
GNB1,R-HSA-3858494
GNB2,R-HSA-3858494
GNB3,R-HSA-3858494
GNB4,R-HSA-3858494
GNB5,R-HSA-3858494
GNG10,R-HSA-3858494
GNG11,R-HSA-3858494
GNG12,R-HSA-3858494
GNG13,R-HSA-3858494
GNG2,R-HSA-3858494
GNG3,R-HSA-3858494
GNG4,R-HSA-3858494
GNG5,R-HSA-3858494
GNG7,R-HSA-3858494
GNG8,R-HSA-3858494
GNGT1,R-HSA-3858494
GNGT2,R-HSA-3858494
ITPR1,R-HSA-3858494
ITPR2,R-HSA-3858494
ITPR3,R-HSA-3858494
KRAS,R-HSA-3858494
LEF1,R-HSA-3858494
MAP3K7,R-HSA-3858494
MIR92b,R-HSA-3858494
MOV10,R-HSA-3858494
MYC,R-HSA-3858494
NFATC1,R-HSA-3858494
NLK,R-HSA-3858494
PARD6A,R-HSA-3858494
PDE6A,R-HSA-3858494
PDE6B,R-HSA-3858494
PDE6G,R-HSA-3858494
PFN1,R-HSA-3858494
PLCB1,R-HSA-3858494
PLCB2,R-HSA-3858494
PLCB3,R-HSA-3858494
PPP3CA,R-HSA-3858494
PPP3CB,R-HSA-3858494
PPP3R1,R-HSA-3858494
PRICKLE1,R-HSA-3858494
PRKCA,R-HSA-3858494
PRKCB,R-HSA-3858494
PRKCG,R-HSA-3858494
PRKG1,R-HSA-3858494
PRKG2,R-HSA-3858494
PSMA1,R-HSA-3858494
PSMA2,R-HSA-3858494
PSMA3,R-HSA-3858494
PSMA4,R-HSA-3858494
PSMA5,R-HSA-3858494
PSMA6,R-HSA-3858494
PSMA7,R-HSA-3858494
PSMB1,R-HSA-3858494
PSMB2,R-HSA-3858494
PSMB3,R-HSA-3858494
PSMB4,R-HSA-3858494
PSMB5,R-HSA-3858494
PSMB6,R-HSA-3858494
PSMB7,R-HSA-3858494
PSMC1,R-HSA-3858494
PSMC2,R-HSA-3858494
PSMC3,R-HSA-3858494
PSMC4,R-HSA-3858494
PSMC5,R-HSA-3858494
PSMC6,R-HSA-3858494
PSMD1,R-HSA-3858494
PSMD11,R-HSA-3858494
PSMD12,R-HSA-3858494
PSMD13,R-HSA-3858494
PSMD14,R-HSA-3858494
PSMD2,R-HSA-3858494
PSMD3,R-HSA-3858494
PSMD6,R-HSA-3858494
PSMD7,R-HSA-3858494
PSMD8,R-HSA-3858494
RAC1,R-HSA-3858494
RAC2,R-HSA-3858494
RAC3,R-HSA-3858494
RHOA,R-HSA-3858494
ROR1,R-HSA-3858494
ROR2,R-HSA-3858494
RPS27A,R-HSA-3858494
RYK,R-HSA-3858494
SCRIB,R-HSA-3858494
SEM1,R-HSA-3858494
SMURF1,R-HSA-3858494
SMURF2,R-HSA-3858494
TCF7,R-HSA-3858494
TCF7L1,R-HSA-3858494
TCF7L2,R-HSA-3858494
TNRC6A,R-HSA-3858494
TNRC6B,R-HSA-3858494
TNRC6C,R-HSA-3858494
UBA52,R-HSA-3858494
UBB,R-HSA-3858494
UBC,R-HSA-3858494
VANGL2,R-HSA-3858494
WNT1,R-HSA-3858494
WNT11,R-HSA-3858494
WNT4,R-HSA-3858494
WNT5A,R-HSA-3858494
WNT5B,R-HSA-3858494
AMER1,R-HSA-196299
APC,R-HSA-196299
AXIN1,R-HSA-196299
CSNK1A1,R-HSA-196299
CTNNB1,R-HSA-196299
FRAT1,R-HSA-196299
FRAT2,R-HSA-196299
GSK3B,R-HSA-196299
PPP2CA,R-HSA-196299
PPP2CB,R-HSA-196299
PPP2R1A,R-HSA-196299
PPP2R1B,R-HSA-196299
PPP2R5A,R-HSA-196299
PPP2R5B,R-HSA-196299
PPP2R5C,R-HSA-196299
PPP2R5D,R-HSA-196299
PPP2R5E,R-HSA-196299
ACAT1,R-HSA-9915355
ACOT8,R-HSA-389887
ACOX2,R-HSA-389887
ACOX3,R-HSA-389887
ACOXL,R-HSA-389887
AMACR,R-HSA-389887
CRAT,R-HSA-389887
CROT,R-HSA-389887
HSD17B4,R-HSA-389887
SCP2,R-HSA-389887
ABCD1,R-HSA-390247
ACAA1,R-HSA-390247
ACOT4,R-HSA-390247
ACOT8,R-HSA-390247
ACOX1,R-HSA-390247
DECR2,R-HSA-390247
ECI2,R-HSA-390247
EHHADH,R-HSA-390247
HSD17B4,R-HSA-390247
MLYCD,R-HSA-390247
SLC27A2,R-HSA-390247
AHCYL2,R-HSA-425381
SLC4A1,R-HSA-425381
SLC4A10,R-HSA-425381
SLC4A2,R-HSA-425381
SLC4A3,R-HSA-425381
SLC4A4,R-HSA-425381
SLC4A5,R-HSA-425381
SLC4A7,R-HSA-425381
SLC4A8,R-HSA-425381
SLC4A9,R-HSA-425381
ABCB11,R-HSA-194068
ABCC3,R-HSA-194068
ACOT8,R-HSA-194068
ACOX2,R-HSA-194068
AKR1C1,R-HSA-194068
AKR1C2,R-HSA-194068
AKR1C3,R-HSA-194068
AKR1C4,R-HSA-194068
AKR1D1,R-HSA-194068
ALB,R-HSA-194068
AMACR,R-HSA-194068
BAAT,R-HSA-194068
CH25H,R-HSA-194068
CYP27A1,R-HSA-194068
CYP39A1,R-HSA-194068
CYP46A1,R-HSA-194068
CYP7A1,R-HSA-194068
CYP7B1,R-HSA-194068
CYP8B1,R-HSA-194068
FABP6,R-HSA-194068
HSD17B4,R-HSA-194068
HSD3B7,R-HSA-194068
NCOA1,R-HSA-194068
NCOA2,R-HSA-194068
NR1H4,R-HSA-194068
OSBP,R-HSA-194068
OSBPL1A,R-HSA-194068
OSBPL2,R-HSA-194068
OSBPL3,R-HSA-194068
OSBPL6,R-HSA-194068
OSBPL7,R-HSA-194068
OSBPL9,R-HSA-194068
RXRA,R-HSA-194068
SCP2,R-HSA-194068
SLC10A1,R-HSA-194068
SLC10A2,R-HSA-194068
SLC27A2,R-HSA-194068
SLC27A5,R-HSA-194068
SLC51A,R-HSA-194068
SLC51B,R-HSA-194068
SLCO1A2,R-HSA-194068
SLCO1B1,R-HSA-194068
SLCO1B3,R-HSA-194068
STARD5,R-HSA-194068
ALB,R-HSA-2173782
AMBP,R-HSA-2173782
APOA1,R-HSA-2173782
APOB,R-HSA-2173782
APOE,R-HSA-2173782
APOL1,R-HSA-2173782
CALR,R-HSA-2173782
CD163,R-HSA-2173782
CD36,R-HSA-2173782
CD5L,R-HSA-2173782
COL1A1,R-HSA-2173782
COL1A2,R-HSA-2173782
COL3A1,R-HSA-2173782
COL4A1,R-HSA-2173782
COL4A2,R-HSA-2173782
COLEC11,R-HSA-2173782
COLEC12,R-HSA-2173782
FTH1,R-HSA-2173782
FTL,R-HSA-2173782
HBA1,R-HSA-2173782
HBB,R-HSA-2173782
HMGB1,R-HSA-2173782
HP,R-HSA-2173782
HPR,R-HSA-2173782
HPX,R-HSA-2173782
HSP90AA1,R-HSA-2173782
HSP90B1,R-HSA-2173782
HSPH1,R-HSA-2173782
HYOU1,R-HSA-2173782
IGHA1,R-HSA-2173782
IGHA2,R-HSA-2173782
IGHV,R-HSA-2173782
IGHV1-2,R-HSA-2173782
IGHV1-46,R-HSA-2173782
IGHV1-69,R-HSA-2173782
IGHV2-5,R-HSA-2173782
IGHV2-70,R-HSA-2173782
IGHV3-11,R-HSA-2173782
IGHV3-13,R-HSA-2173782
IGHV3-23,R-HSA-2173782
IGHV3-30,R-HSA-2173782
IGHV3-33,R-HSA-2173782
IGHV3-48,R-HSA-2173782
IGHV3-53,R-HSA-2173782
IGHV3-7,R-HSA-2173782
IGHV3-9,R-HSA-2173782
IGHV4-34,R-HSA-2173782
IGHV4-39,R-HSA-2173782
IGHV4-59,R-HSA-2173782
IGHV7-81,R-HSA-2173782
IGKC,R-HSA-2173782
IGKV1-12,R-HSA-2173782
IGKV1-16,R-HSA-2173782
IGKV1-17,R-HSA-2173782
IGKV1-33,R-HSA-2173782
IGKV1-39,R-HSA-2173782
IGKV1-5,R-HSA-2173782
IGKV1D-12,R-HSA-2173782
IGKV1D-16,R-HSA-2173782
IGKV1D-33,R-HSA-2173782
IGKV1D-39,R-HSA-2173782
IGKV2-28,R-HSA-2173782
IGKV2-29,R-HSA-2173782
IGKV2-30,R-HSA-2173782
IGKV2D-28,R-HSA-2173782
IGKV2D-30,R-HSA-2173782
IGKV2D-40,R-HSA-2173782
IGKV3-11,R-HSA-2173782
IGKV3-15,R-HSA-2173782
IGKV3-20,R-HSA-2173782
IGKV3D-20,R-HSA-2173782
IGKV4-1,R-HSA-2173782
IGKV5-2,R-HSA-2173782
IGLC1,R-HSA-2173782
IGLC2,R-HSA-2173782
IGLC3,R-HSA-2173782
IGLC6,R-HSA-2173782
IGLC7,R-HSA-2173782
IGLV,R-HSA-2173782
IGLV1-36,R-HSA-2173782
IGLV1-40,R-HSA-2173782
IGLV1-44,R-HSA-2173782
IGLV1-47,R-HSA-2173782
IGLV1-51,R-HSA-2173782
IGLV10-54,R-HSA-2173782
IGLV11-55,R-HSA-2173782
IGLV2-11,R-HSA-2173782
IGLV2-14,R-HSA-2173782
IGLV2-18,R-HSA-2173782
IGLV2-23,R-HSA-2173782
IGLV2-33,R-HSA-2173782
IGLV2-8,R-HSA-2173782
IGLV3-1,R-HSA-2173782
IGLV3-12,R-HSA-2173782
IGLV3-16,R-HSA-2173782
IGLV3-19,R-HSA-2173782
IGLV3-21,R-HSA-2173782
IGLV3-22,R-HSA-2173782
IGLV3-25,R-HSA-2173782
IGLV3-27,R-HSA-2173782
IGLV4-3,R-HSA-2173782
IGLV4-60,R-HSA-2173782
IGLV4-69,R-HSA-2173782
IGLV5-37,R-HSA-2173782
IGLV5-45,R-HSA-2173782
IGLV6-57,R-HSA-2173782
IGLV7-43,R-HSA-2173782
IGLV7-46,R-HSA-2173782
IGLV8-61,R-HSA-2173782
JCHAIN,R-HSA-2173782
LRP1,R-HSA-2173782
MARCO,R-HSA-2173782
MASP1,R-HSA-2173782
MSR1,R-HSA-2173782
PRDX1,R-HSA-2173782
S100A9,R-HSA-2173782
SAA1,R-HSA-2173782
SCARA5,R-HSA-2173782
SCARB1,R-HSA-2173782
SCARF1,R-HSA-2173782
SCGB3A2,R-HSA-2173782
SPARC,R-HSA-2173782
SSC5D,R-HSA-2173782
STAB1,R-HSA-2173782
STAB2,R-HSA-2173782
porB,R-HSA-2173782
CCR5,R-HSA-173107
CD4,R-HSA-173107
CXCR4,R-HSA-173107
PPIA,R-HSA-173107
env,R-HSA-173107
gag,R-HSA-173107
gag-pol,R-HSA-173107
nef,R-HSA-173107
rev,R-HSA-173107
vif,R-HSA-173107
vpr,R-HSA-173107
vpu,R-HSA-173107
AXIN2,R-HSA-4411364
CTNNB1,R-HSA-4411364
LEF1,R-HSA-4411364
MYC,R-HSA-4411364
RUNX3,R-HSA-4411364
TCF7,R-HSA-4411364
TCF7L1,R-HSA-4411364
TCF7L2,R-HSA-4411364
COL4A1,R-HSA-9931953
COL4A2,R-HSA-9931953
COL4A3,R-HSA-9931953
COL4A4,R-HSA-9931953
COL4A5,R-HSA-9931953
COL4A6,R-HSA-9931953
COL5A1,R-HSA-9931953
COL5A2,R-HSA-9931953
COL5A3,R-HSA-9931953
EPCAM,R-HSA-9931953
FN1,R-HSA-9931953
LAMA1,R-HSA-9931953
LAMA2,R-HSA-9931953
LAMA3,R-HSA-9931953
LAMA4,R-HSA-9931953
LAMA5,R-HSA-9931953
LAMB1,R-HSA-9931953
LAMB2,R-HSA-9931953
LAMB3,R-HSA-9931953
LAMC1,R-HSA-9931953
LAMC2,R-HSA-9931953
LAMC3,R-HSA-9931953
UPK1A,R-HSA-9931953
bcsA,R-HSA-9931953
bcsB,R-HSA-9931953
bcsC,R-HSA-9931953
bcsE,R-HSA-9931953
bcsG,R-HSA-9931953
bcsQ,R-HSA-9931953
csgA,R-HSA-9931953
draE,R-HSA-9931953
fimH,R-HSA-9931953
mrkD,R-HSA-9931953
papGI,R-HSA-9931953
sfaS,R-HSA-9931953
yhjR,R-HSA-9931953
MAOA,R-HSA-141333
MAOB,R-HSA-141333
AADAC,R-HSA-211859
ABHD10,R-HSA-211859
ABHD14B,R-HSA-211859
ACSM1,R-HSA-211859
ACSM2A,R-HSA-211859
ACSM2B,R-HSA-211859
ACSM4,R-HSA-211859
ACSM5,R-HSA-211859
ACSS1,R-HSA-211859
ACSS2,R-HSA-211859
ACY1,R-HSA-211859
ACY3,R-HSA-211859
ADH1A,R-HSA-211859
ADH1B,R-HSA-211859
ADH1C,R-HSA-211859
ADH4,R-HSA-211859
ADH5,R-HSA-211859
ADH6,R-HSA-211859
ADH7,R-HSA-211859
AHCY,R-HSA-211859
AHR,R-HSA-211859
AHRR,R-HSA-211859
AIP,R-HSA-211859
AKR1A1,R-HSA-211859
AKR7A2,R-HSA-211859
AKR7A3,R-HSA-211859
AKR7L,R-HSA-211859
ALDH1A1,R-HSA-211859
ALDH1B1,R-HSA-211859
ALDH2,R-HSA-211859
ALDH3A1,R-HSA-211859
AOC1,R-HSA-211859
